,VentNoeud,HouleDominante,HouleMax,HoulePeriode,Mer,Temperature,JourNuit,VentDanger,HouleDanger,Ligne_Frioul-Vieux Port,Ligne_IF-Frioul,Ligne_IF-Vieux Port,Ligne_Vieux Port-Frioul,Ligne_Vieux Port-IF,Annulation
18703,11.0,0.7,1.1,4.0,2,22.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
18704,11.0,0.7,1.1,4.0,2,22.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
18705,11.0,0.7,1.1,4.0,2,22.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
18706,11.0,0.7,1.1,5.0,2,21.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
18707,11.0,0.7,1.1,5.0,2,21.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
18708,11.0,0.8,1.3,4.0,2,21.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
18709,11.0,0.8,1.3,4.0,2,21.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
18710,11.0,0.8,1.3,4.0,2,21.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
18711,11.0,0.8,1.3,4.0,2,21.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
18712,11.0,0.7,1.4,4.0,2,21.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
18713,11.0,0.7,1.4,4.0,2,21.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
18714,11.0,0.7,1.4,4.0,2,21.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
18715,11.0,0.7,1.4,4.0,2,21.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
18716,11.0,0.7,1.1,4.0,2,21.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
18717,11.0,0.7,1.1,4.0,2,20.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
18718,11.0,0.7,1.1,4.0,2,20.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
18719,9.0,0.7,1.2,4.0,2,21.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
18720,9.0,0.6,1.2,4.0,2,18.0,1,0,0,0.0,0.0,0.0,1.0,0.0,0
18721,3.0,0.6,1.1,4.0,2,18.0,31,0,0,1.0,0.0,0.0,0.0,0.0,0
18722,4.0,0.6,1.2,4.0,2,17.0,71,0,0,0.0,0.0,0.0,1.0,0.0,0
18723,8.0,0.6,1.0,4.0,2,17.0,96,0,0,1.0,0.0,0.0,0.0,0.0,0
18724,4.0,0.6,1.0,5.0,2,17.0,136,0,0,0.0,0.0,0.0,1.0,0.0,0
18725,6.0,0.6,1.0,5.0,2,17.0,161,0,0,1.0,0.0,0.0,0.0,0.0,0
18726,5.0,0.4,0.8,5.0,1,11.0,-14,0,0,0.0,0.0,0.0,1.0,0.0,0
18727,3.0,0.4,0.7,5.0,1,12.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
18728,2.0,0.5,0.8,5.0,1,11.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
18729,2.0,0.4,0.7,5.0,1,11.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
18730,2.0,0.4,0.7,5.0,1,12.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
18731,2.0,0.4,0.7,5.0,1,15.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
18732,2.0,0.4,0.8,5.0,1,17.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0
18733,2.0,0.4,0.8,4.0,1,17.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0
18734,2.0,0.4,0.8,4.0,1,17.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0
18735,2.0,0.4,0.8,4.0,1,17.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
18736,3.0,0.4,0.7,4.0,1,18.0,0,1,0,0.0,1.0,0.0,0.0,0.0,0
18737,5.0,0.4,0.7,4.0,1,19.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
18738,5.0,0.4,0.7,4.0,1,19.0,0,1,0,0.0,0.0,0.0,0.0,1.0,0
18739,5.0,0.4,0.7,4.0,1,19.0,0,1,0,0.0,1.0,0.0,0.0,0.0,0
18740,7.0,0.4,0.7,5.0,1,19.0,0,1,0,0.0,0.0,0.0,0.0,1.0,0
18741,7.0,0.4,0.7,5.0,1,19.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
18742,6.0,0.4,0.7,5.0,1,19.0,0,1,0,0.0,1.0,0.0,0.0,0.0,0
18743,6.0,0.4,0.7,5.0,1,19.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
18744,7.0,0.4,0.7,4.0,1,19.0,0,1,0,0.0,0.0,0.0,0.0,1.0,0
18745,7.0,0.4,0.7,4.0,1,19.0,0,1,0,0.0,1.0,0.0,0.0,0.0,0
18746,8.0,0.4,0.7,5.0,1,20.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
18747,8.0,0.4,0.7,5.0,1,20.0,0,1,0,0.0,0.0,0.0,0.0,1.0,0
18748,8.0,0.4,0.6,5.0,1,21.0,0,1,0,0.0,1.0,0.0,0.0,0.0,0
18749,8.0,0.4,0.6,5.0,1,21.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
18750,8.0,0.4,0.6,5.0,1,21.0,0,1,0,0.0,0.0,0.0,0.0,1.0,0
18751,10.0,0.4,0.6,5.0,1,20.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0
18752,13.0,0.4,0.7,5.0,1,20.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
18753,13.0,0.4,0.7,5.0,1,20.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0
18754,13.0,0.4,0.7,5.0,1,20.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0
18755,12.0,0.4,0.7,5.0,1,21.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0
18756,12.0,0.4,0.7,5.0,1,21.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
18757,10.0,0.4,0.7,5.0,1,20.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0
18758,10.0,0.4,0.7,5.0,1,20.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
18759,10.0,0.4,0.7,5.0,1,20.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
18760,9.0,0.4,0.8,5.0,1,20.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0
18761,9.0,0.4,0.8,5.0,1,20.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0
18762,10.0,0.4,0.7,5.0,1,19.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
18763,10.0,0.4,0.7,5.0,1,19.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
18764,10.0,0.4,0.7,5.0,1,19.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0
18765,8.0,0.4,0.7,5.0,1,19.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0
18766,8.0,0.4,0.7,5.0,1,19.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0
18767,10.0,0.4,0.6,5.0,1,19.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0
18768,10.0,0.4,0.6,5.0,1,19.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
18769,10.0,0.4,0.6,5.0,1,19.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0
18770,10.0,0.4,0.6,5.0,1,19.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
18771,10.0,0.4,0.6,5.0,1,19.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0
18772,9.0,0.4,0.6,5.0,1,19.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
18773,9.0,0.4,0.6,5.0,1,19.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
18774,9.0,0.4,0.6,5.0,1,19.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
18775,9.0,0.4,0.8,5.0,1,18.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
18776,15.0,0.4,0.7,5.0,1,17.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
18777,15.0,0.4,0.7,5.0,1,17.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
18778,18.0,0.4,0.8,4.0,1,17.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
18779,12.0,0.5,1.0,4.0,1,16.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
18780,7.0,0.5,1.0,4.0,1,15.0,30,0,1,1.0,0.0,0.0,0.0,0.0,0
18781,2.0,0.5,0.8,4.0,1,15.0,70,1,1,0.0,0.0,0.0,1.0,0.0,0
18782,4.0,0.5,0.7,4.0,1,15.0,95,0,1,1.0,0.0,0.0,0.0,0.0,0
18783,8.0,0.8,1.6,4.0,2,12.0,-13,1,1,0.0,0.0,0.0,1.0,0.0,0
18784,7.0,0.8,1.4,4.0,2,12.0,0,1,1,1.0,0.0,0.0,0.0,0.0,0
18785,7.0,1.0,1.7,4.0,2,12.0,0,1,1,0.0,0.0,0.0,1.0,0.0,0
18786,9.0,1.1,2.2,5.0,2,13.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
18787,11.0,1.2,1.7,5.0,2,13.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
18788,16.0,1.2,1.9,5.0,2,15.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
18789,16.0,1.2,2.1,5.0,2,15.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
18790,16.0,1.2,2.1,5.0,2,15.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
18791,16.0,1.2,2.0,5.0,2,16.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
18792,16.0,1.2,2.0,5.0,2,16.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
18793,16.0,1.2,2.0,5.0,2,16.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
18794,16.0,1.2,2.0,5.0,2,16.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
18795,19.0,1.2,1.9,5.0,2,17.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
18796,21.0,1.2,2.4,5.0,2,18.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
18797,21.0,1.2,2.4,5.0,2,18.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
18798,21.0,1.2,2.4,5.0,2,18.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
18799,21.0,1.2,2.4,5.0,2,18.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
18800,19.0,1.2,2.4,5.0,2,18.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
18801,19.0,1.2,2.4,5.0,2,18.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
18802,19.0,1.2,2.4,5.0,2,18.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
18803,17.0,1.3,1.9,5.0,3,19.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
18804,17.0,1.3,1.9,5.0,3,19.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
18805,16.0,1.1,1.9,5.0,2,19.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
18806,16.0,1.1,1.9,5.0,2,19.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
18807,16.0,1.1,1.9,5.0,2,19.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
18808,17.0,1.1,1.8,5.0,2,20.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
18809,17.0,1.1,1.8,5.0,2,20.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
18810,17.0,1.1,1.8,5.0,2,20.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
18811,17.0,1.3,1.9,5.0,3,21.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
18812,17.0,1.3,1.9,5.0,3,21.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
18813,17.0,1.3,1.9,5.0,3,21.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
18814,17.0,1.3,1.9,5.0,3,21.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
18815,17.0,1.3,2.1,5.0,3,21.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
18816,17.0,1.3,2.5,5.0,3,21.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
18817,17.0,1.3,2.5,5.0,3,21.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
18818,17.0,1.3,2.5,5.0,3,21.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
18819,17.0,1.3,2.5,5.0,3,21.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
18820,18.0,1.2,2.3,5.0,2,22.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
18821,18.0,1.2,2.3,5.0,2,22.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
18822,18.0,1.2,2.3,5.0,2,22.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
18823,17.0,1.2,1.9,5.0,2,20.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
18824,17.0,1.2,1.9,5.0,2,20.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
18825,17.0,1.1,1.8,5.0,2,20.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
18826,17.0,1.1,1.8,5.0,2,20.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
18827,17.0,1.1,1.8,5.0,2,20.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
18828,18.0,1.1,2.0,5.0,2,20.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
18829,18.0,1.1,2.0,5.0,2,20.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
18830,18.0,1.1,2.0,5.0,2,20.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
18831,16.0,1.1,1.7,5.0,2,21.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
18832,14.0,1.1,1.7,5.0,2,22.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
18833,14.0,1.1,1.7,5.0,2,22.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
18834,14.0,1.1,1.7,5.0,2,22.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
18835,14.0,1.1,1.7,5.0,2,22.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
18836,13.0,1.1,2.0,4.0,2,21.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
18837,13.0,1.1,2.0,4.0,2,21.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
18838,12.0,1.1,1.8,4.0,2,21.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
18839,15.0,1.1,1.7,4.0,2,21.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
18840,14.0,1.1,1.9,4.0,2,20.0,0,1,1,1.0,0.0,0.0,0.0,0.0,0
18841,15.0,1.0,1.7,4.0,2,19.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
18842,11.0,1.1,1.8,4.0,2,18.0,29,1,1,1.0,0.0,0.0,0.0,0.0,0
18843,11.0,1.1,1.8,4.0,2,17.0,69,1,1,0.0,0.0,0.0,1.0,0.0,0
18844,13.0,1.0,2.1,4.0,2,17.0,94,1,0,1.0,0.0,0.0,0.0,0.0,0
18845,10.0,0.6,1.3,4.0,2,15.0,-11,1,0,0.0,0.0,0.0,1.0,0.0,0
18846,10.0,0.6,0.9,4.0,2,15.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
18847,12.0,0.5,0.9,4.0,1,15.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
18848,13.0,0.5,0.8,4.0,1,15.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
18849,10.0,0.5,0.9,4.0,1,15.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
18850,11.0,0.4,0.9,4.0,1,15.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
18851,11.0,0.5,0.7,4.0,1,16.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
18852,11.0,0.5,0.7,4.0,1,16.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
18853,10.0,0.4,0.7,3.0,1,16.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
18854,10.0,0.4,0.7,3.0,1,16.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
18855,10.0,0.4,0.7,3.0,1,16.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
18856,10.0,0.4,0.7,3.0,1,17.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
18857,10.0,0.4,0.7,3.0,1,17.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
18858,10.0,0.4,0.9,3.0,1,18.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
18859,10.0,0.4,0.9,3.0,1,18.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
18860,10.0,0.4,0.9,3.0,1,18.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
18861,10.0,0.4,0.9,3.0,1,18.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
18862,13.0,0.5,0.9,3.0,1,19.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
18863,13.0,0.5,0.9,3.0,1,19.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
18864,13.0,0.5,0.9,3.0,1,19.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
18865,14.0,0.5,0.8,3.0,1,19.0,0,1,1,0.0,1.0,0.0,0.0,0.0,1
18866,14.0,0.5,0.8,3.0,1,19.0,0,1,1,1.0,0.0,0.0,0.0,0.0,0
18867,16.0,0.5,0.9,3.0,1,20.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
18868,16.0,0.5,0.9,3.0,1,20.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
18869,19.0,0.5,1.0,3.0,1,21.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
18870,19.0,0.5,1.0,3.0,1,21.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
18871,19.0,0.5,1.0,3.0,1,21.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
18872,19.0,0.5,1.0,3.0,1,21.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
18873,19.0,0.5,0.9,3.0,1,21.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
18874,17.0,0.5,1.1,3.0,1,20.0,0,1,1,1.0,0.0,0.0,0.0,0.0,0
18875,17.0,0.5,1.1,3.0,1,20.0,0,1,1,0.0,0.0,0.0,1.0,0.0,0
18876,17.0,0.5,1.1,3.0,1,20.0,0,1,1,0.0,0.0,0.0,0.0,1.0,1
18877,17.0,0.5,1.1,3.0,1,20.0,0,1,1,0.0,1.0,0.0,0.0,0.0,1
18878,17.0,0.6,1.2,3.0,2,21.0,0,1,1,0.0,0.0,0.0,0.0,1.0,1
18879,17.0,0.6,1.2,3.0,2,21.0,0,1,1,0.0,0.0,0.0,1.0,0.0,0
18880,17.0,0.6,1.2,3.0,2,21.0,0,1,1,1.0,0.0,0.0,0.0,0.0,0
18881,18.0,0.6,1.1,3.0,2,21.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
18882,18.0,0.6,1.1,3.0,2,21.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
18883,18.0,0.6,1.1,3.0,2,21.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
18884,18.0,0.6,1.1,3.0,2,21.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
18885,16.0,0.6,1.1,3.0,2,21.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
18886,17.0,0.7,1.3,3.0,2,21.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
18887,17.0,0.7,1.3,3.0,2,21.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
18888,17.0,0.7,1.3,3.0,2,21.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
18889,17.0,0.7,1.3,3.0,2,21.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
18890,16.0,0.7,1.3,4.0,2,22.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
18891,16.0,0.7,1.3,4.0,2,22.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
18892,16.0,0.7,1.3,4.0,2,22.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
18893,19.0,0.7,1.4,3.0,2,21.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
18894,19.0,0.7,1.4,3.0,2,21.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
18895,19.0,0.7,1.4,3.0,2,21.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
18896,19.0,0.7,1.4,3.0,2,21.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
18897,19.0,0.7,1.4,3.0,2,21.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
18898,14.0,0.7,1.1,4.0,2,21.0,0,1,1,0.0,0.0,0.0,1.0,0.0,0
18899,14.0,0.7,1.1,4.0,2,21.0,0,1,1,1.0,0.0,0.0,0.0,0.0,0
18900,18.0,0.7,1.3,4.0,2,20.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
18901,18.0,0.7,1.1,4.0,2,20.0,0,1,1,0.0,0.0,0.0,1.0,0.0,0
18902,15.0,0.6,1.1,4.0,2,20.0,0,1,1,1.0,0.0,0.0,0.0,0.0,0
18903,15.0,0.5,1.1,3.0,1,19.0,0,1,1,0.0,0.0,0.0,1.0,0.0,0
18904,14.0,0.6,0.9,3.0,2,19.0,28,1,1,1.0,0.0,0.0,0.0,0.0,0
18905,11.0,0.5,0.9,3.0,1,17.0,68,1,1,0.0,0.0,0.0,1.0,0.0,0
18906,10.0,0.4,0.8,3.0,1,17.0,93,1,0,1.0,0.0,0.0,0.0,0.0,0
18907,8.0,0.7,1.1,4.0,2,12.0,-10,1,0,0.0,0.0,0.0,1.0,0.0,0
18908,8.0,0.7,1.2,4.0,2,12.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
18909,4.0,0.6,1.1,4.0,2,12.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
18910,9.0,0.6,1.0,4.0,2,12.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
18911,11.0,0.6,1.5,4.0,2,13.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
18912,14.0,0.6,1.0,4.0,2,14.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
18913,12.0,0.6,1.0,4.0,2,14.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
18914,12.0,0.6,1.0,4.0,2,14.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
18915,9.0,0.6,1.3,4.0,2,15.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
18916,9.0,0.6,1.3,4.0,2,15.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
18917,9.0,0.6,1.3,4.0,2,15.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
18918,8.0,0.5,0.9,4.0,1,16.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
18919,8.0,0.5,0.9,4.0,1,16.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
18920,13.0,0.5,0.9,4.0,1,18.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
18921,13.0,0.5,0.9,4.0,1,18.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
18922,13.0,0.5,0.9,4.0,1,18.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
18923,13.0,0.5,0.9,4.0,1,18.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
18924,9.0,0.5,1.0,4.0,1,18.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
18925,9.0,0.5,1.0,4.0,1,18.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
18926,9.0,0.5,1.0,4.0,1,18.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
18927,12.0,0.5,0.9,4.0,1,20.0,0,1,1,0.0,1.0,0.0,0.0,0.0,1
18928,12.0,0.5,0.9,4.0,1,20.0,0,1,1,1.0,0.0,0.0,0.0,0.0,0
18929,8.0,0.5,0.9,3.0,1,20.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
18930,8.0,0.5,0.9,3.0,1,20.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
18931,10.0,0.5,0.9,3.0,1,21.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
18932,10.0,0.5,0.9,3.0,1,21.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
18933,10.0,0.5,0.9,3.0,1,21.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
18934,10.0,0.5,0.9,3.0,1,21.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
18935,13.0,0.5,0.8,4.0,1,22.0,0,1,1,0.0,1.0,0.0,0.0,0.0,1
18936,14.0,0.4,0.7,3.0,1,23.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
18937,14.0,0.4,0.7,3.0,1,23.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
18938,14.0,0.4,0.7,3.0,1,23.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
18939,14.0,0.4,0.7,3.0,1,23.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
18940,16.0,0.4,0.8,4.0,1,23.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
18941,16.0,0.4,0.8,4.0,1,23.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
18942,16.0,0.4,0.8,4.0,1,23.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
18943,12.0,0.4,0.7,3.0,1,23.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
18944,12.0,0.4,0.7,3.0,1,23.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
18945,12.0,0.4,0.7,3.0,1,23.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
18946,12.0,0.4,0.7,3.0,1,23.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
18947,13.0,0.5,1.0,3.0,1,23.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
18948,14.0,0.6,1.1,3.0,2,24.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
18949,14.0,0.6,1.1,3.0,2,24.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
18950,14.0,0.6,1.1,3.0,2,24.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
18951,14.0,0.6,1.1,3.0,2,24.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
18952,13.0,0.6,1.1,3.0,2,23.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
18953,13.0,0.6,1.1,3.0,2,23.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
18954,13.0,0.6,1.1,3.0,2,23.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
18955,9.0,0.7,1.1,4.0,2,24.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
18956,12.0,0.7,1.2,4.0,2,22.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
18957,12.0,0.7,1.2,4.0,2,22.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
18958,12.0,0.7,1.2,4.0,2,22.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
18959,16.0,0.7,1.2,4.0,2,22.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
18960,16.0,0.7,1.2,4.0,2,22.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
18961,16.0,0.7,1.2,4.0,2,22.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
18962,17.0,0.7,1.3,4.0,2,21.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
18963,17.0,0.7,1.3,4.0,2,21.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
