,VentNoeud,HouleDominante,HouleMax,HoulePeriode,Mer,Temperature,JourNuit,VentMistral,HouleMistral,Annulation
39516,5.0,0.2,0.4,3.0,1,26.0,0,1,1,0
39518,5.0,0.2,0.4,3.0,1,27.0,0,0,1,0
39522,5.0,0.2,0.4,3.0,1,28.0,0,1,1,0
39525,6.0,0.2,0.6,3.0,1,29.0,0,1,1,0
39527,4.0,0.2,0.5,3.0,1,30.0,0,1,1,0
39531,6.0,0.3,0.5,3.0,1,31.0,0,1,0,0
39534,6.0,0.2,0.4,3.0,1,33.0,0,1,1,0
39538,7.0,0.2,0.4,3.0,1,34.0,0,0,1,0
39540,8.0,0.3,0.5,3.0,1,34.0,0,1,1,0
39544,11.0,0.3,0.5,3.0,1,35.0,0,0,0,0
39548,11.0,0.3,0.6,3.0,1,35.0,0,1,0,0
39552,10.0,0.3,0.5,3.0,1,34.0,0,0,0,0
39580,6.0,0.6,0.9,5.0,2,25.0,0,1,0,0
39583,7.0,0.5,0.9,4.0,1,26.0,0,1,0,0
39586,8.0,0.5,1.0,5.0,1,26.0,0,1,0,0
39588,5.0,0.5,1.0,4.0,1,26.0,0,1,0,0
39592,2.0,0.6,1.0,5.0,2,27.0,0,1,0,0
39596,3.0,0.5,0.9,5.0,1,28.0,0,1,0,0
39597,4.0,0.5,0.9,5.0,1,29.0,0,1,0,0
39601,6.0,0.5,0.9,5.0,1,29.0,0,1,0,0
39604,7.0,0.5,0.8,5.0,1,30.0,0,1,0,0
39608,10.0,0.5,0.8,5.0,1,30.0,0,1,0,0
39611,9.0,0.5,0.8,5.0,1,30.0,0,1,0,0
39614,9.0,0.6,0.9,5.0,2,31.0,0,1,0,0
39618,10.0,0.6,1.1,4.0,2,31.0,0,1,0,0
39623,11.0,0.8,1.3,4.0,2,32.0,0,1,0,0
39651,5.0,0.9,1.7,4.0,2,22.0,0,1,1,1
39654,5.0,0.9,1.7,4.0,2,22.0,0,1,1,1
39659,13.0,0.8,1.5,4.0,2,24.0,0,1,0,1
39660,10.0,0.8,1.4,4.0,2,23.0,0,1,0,1
39668,10.0,0.9,1.4,4.0,2,25.0,0,1,0,1
39670,10.0,0.9,1.4,4.0,2,25.0,0,1,0,1
39673,11.0,0.9,1.7,4.0,2,25.0,0,1,0,1
39680,13.0,0.9,1.5,4.0,2,27.0,0,1,0,1
39683,13.0,1.0,1.6,4.0,2,27.0,0,1,0,1
39687,13.0,0.9,1.5,4.0,2,27.0,0,1,0,1
39691,13.0,1.0,1.8,4.0,2,27.0,0,1,0,1
39740,3.0,0.3,0.5,4.0,1,25.0,0,1,0,0
39743,4.0,0.3,0.5,4.0,1,26.0,0,0,0,0
39746,4.0,0.3,0.5,4.0,1,25.0,0,1,1,0
39748,4.0,0.3,0.5,4.0,1,25.0,0,1,0,0
39752,3.0,0.3,0.5,4.0,1,28.0,0,1,0,0
39755,6.0,0.3,0.5,4.0,1,29.0,0,1,0,0
39757,5.0,0.3,0.4,4.0,1,28.0,0,1,0,0
39762,7.0,0.3,0.5,4.0,1,30.0,0,1,0,0
39765,9.0,0.2,0.4,4.0,1,30.0,0,1,0,0
39768,9.0,0.2,0.4,4.0,1,31.0,0,0,0,0
39770,11.0,0.2,0.4,4.0,1,30.0,0,0,0,0
39774,9.0,0.2,0.4,5.0,1,31.0,0,0,0,0
39778,10.0,0.2,0.4,5.0,1,30.0,0,1,0,0
39782,9.0,0.2,0.4,4.0,1,30.0,0,0,0,0
39809,7.0,0.5,0.8,5.0,1,26.0,0,0,0,0
39812,8.0,0.6,0.9,5.0,2,25.0,0,0,0,0
39815,9.0,0.6,0.9,5.0,2,27.0,0,0,0,0
39817,10.0,0.5,1.0,4.0,1,27.0,0,0,0,0
39821,9.0,0.6,1.0,4.0,2,25.0,0,0,0,0
39825,11.0,0.6,0.8,4.0,2,28.0,0,0,0,0
39826,13.0,0.5,0.8,4.0,1,28.0,0,0,0,0
39831,11.0,0.5,0.9,4.0,1,28.0,0,0,0,0
39833,13.0,0.5,0.9,4.0,1,29.0,0,0,0,0
39837,12.0,0.5,0.8,4.0,1,29.0,0,0,0,0
39839,13.0,0.5,0.8,4.0,1,29.0,0,0,0,0
39843,15.0,0.5,0.9,3.0,1,29.0,0,0,0,0
39847,12.0,0.4,0.7,4.0,1,29.0,0,0,0,0
39851,14.0,0.5,0.8,3.0,1,29.0,0,0,0,0
39879,7.0,0.4,0.7,4.0,1,25.0,0,1,0,0
39882,9.0,0.5,0.8,4.0,1,26.0,0,1,0,0
39885,10.0,0.5,0.8,4.0,1,26.0,0,1,0,0
39887,10.0,0.4,0.8,4.0,1,27.0,0,1,0,0
39892,9.0,0.4,0.7,4.0,1,28.0,0,1,0,0
39895,9.0,0.4,0.8,4.0,1,29.0,0,1,0,0
39896,12.0,0.5,0.7,4.0,1,29.0,0,1,0,0
39902,10.0,0.5,0.8,3.0,1,31.0,0,1,1,0
39906,12.0,0.6,1.2,4.0,2,32.0,0,1,0,1
39910,13.0,0.7,1.2,4.0,2,33.0,0,1,0,1
39912,13.0,0.8,1.4,4.0,2,32.0,0,1,0,1
39917,12.0,0.9,1.7,4.0,2,33.0,0,1,0,1
39922,13.0,0.9,1.4,4.0,2,30.0,0,1,0,1
39927,13.0,0.9,1.6,4.0,2,29.0,0,1,0,1
39956,12.0,0.7,1.2,4.0,2,25.0,0,1,0,1
39961,12.0,0.6,1.0,4.0,2,26.0,0,1,0,1
39965,12.0,0.6,1.0,4.0,2,26.0,0,1,0,1
39966,11.0,0.6,1.0,4.0,2,26.0,0,1,0,1
39972,13.0,0.6,1.0,4.0,2,27.0,0,1,0,1
39978,11.0,0.6,1.0,4.0,2,28.0,0,1,0,1
39979,14.0,0.6,1.1,4.0,2,29.0,0,1,1,1
39986,12.0,0.6,0.9,4.0,2,29.0,0,1,0,1
39989,13.0,0.7,1.1,4.0,2,30.0,0,1,0,1
39992,16.0,0.6,1.0,4.0,2,31.0,0,1,1,1
39997,15.0,0.6,1.2,4.0,2,32.0,0,1,1,1
40001,14.0,0.6,1.2,4.0,2,32.0,0,1,1,1
40006,12.0,0.6,1.0,4.0,2,33.0,0,1,1,1
40011,12.0,0.5,1.0,4.0,1,33.0,0,1,1,1
40040,2.0,0.3,0.5,4.0,1,25.0,0,0,0,0
40043,4.0,0.3,0.5,4.0,1,25.0,0,1,0,0
40046,3.0,0.2,0.5,4.0,1,26.0,0,1,0,0
40048,3.0,0.3,0.4,4.0,1,27.0,0,1,0,0
40052,5.0,0.2,0.4,4.0,1,28.0,0,1,0,0
40055,5.0,0.3,0.5,4.0,1,30.0,0,1,0,0
40057,5.0,0.3,0.5,4.0,1,30.0,0,1,0,0
40062,5.0,0.3,0.5,5.0,1,31.0,0,1,0,0
40065,5.0,0.3,0.4,4.0,1,29.0,0,0,0,0
40067,5.0,0.2,0.4,4.0,1,33.0,0,1,0,0
40071,5.0,0.2,0.4,4.0,1,34.0,0,1,0,0
40074,10.0,0.2,0.4,4.0,1,34.0,0,0,0,0
40078,14.0,0.2,0.4,4.0,1,34.0,0,0,0,0
40082,12.0,0.2,0.4,4.0,1,33.0,0,0,0,0
40112,4.0,0.2,0.3,4.0,1,25.0,0,0,0,0
40115,5.0,0.2,0.3,4.0,1,25.0,0,0,0,0
40118,10.0,0.2,0.3,4.0,1,25.0,0,1,0,0
40120,8.0,0.2,0.3,3.0,1,26.0,0,1,0,0
40125,7.0,0.2,0.3,3.0,1,26.0,0,1,0,0
40127,6.0,0.2,0.3,3.0,1,27.0,0,0,0,0
40129,10.0,0.2,0.4,4.0,1,27.0,0,0,0,0
40133,10.0,0.2,0.4,4.0,1,29.0,0,0,1,0
40136,6.0,0.3,0.6,4.0,1,32.0,0,1,0,0
40139,10.0,0.4,0.6,3.0,1,32.0,0,1,0,0
40144,6.0,0.4,0.6,3.0,1,33.0,0,1,0,0
40147,12.0,0.3,0.6,4.0,1,33.0,0,0,0,0
40151,11.0,0.3,0.5,3.0,1,33.0,0,0,0,0
40155,11.0,0.3,0.5,3.0,1,34.0,0,0,0,0
40180,2.0,0.3,0.5,4.0,1,26.0,0,1,0,0
40184,3.0,0.3,0.5,4.0,1,27.0,0,1,0,0
40187,4.0,0.3,0.6,4.0,1,27.0,0,1,0,0
40190,3.0,0.3,0.5,4.0,1,28.0,0,1,0,0
40191,3.0,0.3,0.5,4.0,1,29.0,0,1,0,0
40196,4.0,0.3,0.6,3.0,1,30.0,0,1,0,0
40199,2.0,0.3,0.5,3.0,1,32.0,0,0,0,0
40201,5.0,0.3,0.5,3.0,1,34.0,0,1,0,0
40205,9.0,0.3,0.4,3.0,1,34.0,0,0,0,0
40209,13.0,0.2,0.4,3.0,1,34.0,0,0,0,0
40212,11.0,0.2,0.5,4.0,1,34.0,0,0,0,0
40214,10.0,0.2,0.4,3.0,1,34.0,0,0,1,0
40218,13.0,0.3,0.6,4.0,1,33.0,0,0,0,0
40222,12.0,0.3,0.5,4.0,1,33.0,0,0,0,0
40226,10.0,0.3,0.4,3.0,1,33.0,0,0,0,0
40260,7.0,0.6,1.1,4.0,2,25.0,0,1,0,1
40264,6.0,0.5,0.9,4.0,1,26.0,0,1,0,1
40268,5.0,0.5,1.0,4.0,1,26.0,0,1,0,1
40269,7.0,0.6,0.9,4.0,2,26.0,0,1,0,1
40275,7.0,0.6,1.0,4.0,2,26.0,0,1,0,1
40279,10.0,0.6,0.9,4.0,2,25.0,0,1,0,1
40283,10.0,0.8,1.4,4.0,2,25.0,0,1,0,1
40289,9.0,1.2,2.0,4.0,2,24.0,0,1,1,1
40292,8.0,1.5,2.2,5.0,3,26.0,0,1,0,1
40295,8.0,1.3,2.3,5.0,3,26.0,0,1,0,1
40301,11.0,1.3,2.2,6.0,3,26.0,0,1,0,1
40305,15.0,1.2,1.8,6.0,2,26.0,0,1,0,1
40309,10.0,1.3,2.2,6.0,3,23.0,0,1,0,1
40314,15.0,1.2,1.9,6.0,2,23.0,0,1,0,1
40342,12.0,2.0,3.7,7.0,3,26.0,0,1,0,1
40345,12.0,2.0,3.7,7.0,3,26.0,0,1,0,1
40350,12.0,2.0,3.7,7.0,3,26.0,0,1,0,1
40352,12.0,1.9,3.0,7.0,3,27.0,0,1,0,1
40359,12.0,1.9,3.1,7.0,3,27.0,0,1,0,1
40362,12.0,2.0,3.1,7.0,3,28.0,0,1,0,1
40365,12.0,1.9,3.2,7.0,3,28.0,0,1,0,1
40369,15.0,1.8,2.9,7.0,3,29.0,0,1,0,1
40375,14.0,1.6,2.6,6.0,3,29.0,0,1,0,1
40377,13.0,1.8,2.9,7.0,3,29.0,0,1,0,1
40381,13.0,1.8,3.2,7.0,3,29.0,0,1,0,1
40387,13.0,1.6,2.4,6.0,3,29.0,0,1,0,1
40392,13.0,1.6,2.4,6.0,3,29.0,0,1,0,1
40396,15.0,1.3,2.5,6.0,3,29.0,0,1,0,1
40424,9.0,1.1,2.1,5.0,2,26.0,0,1,0,1
40429,9.0,1.1,1.9,6.0,2,27.0,0,1,0,1
40433,10.0,1.1,2.0,5.0,2,28.0,0,1,0,1
40439,12.0,1.1,2.3,5.0,2,29.0,0,1,0,1
40443,12.0,1.0,1.9,5.0,2,29.0,0,1,0,1
40450,13.0,1.0,1.6,5.0,2,30.0,0,1,0,1
40457,13.0,0.9,1.5,5.0,2,31.0,0,1,0,1
40463,15.0,0.8,1.5,5.0,2,31.0,0,1,0,1
40499,13.0,0.8,1.9,4.0,2,25.0,0,1,1,1
40503,13.0,0.8,1.4,4.0,2,27.0,0,1,1,1
40507,13.0,0.8,1.3,4.0,2,27.0,0,1,1,1
40510,15.0,0.7,1.4,4.0,2,28.0,0,1,1,1
40514,15.0,0.8,1.4,4.0,2,28.0,0,1,0,1
40518,17.0,0.9,1.7,4.0,2,29.0,0,1,0,1
40521,17.0,0.9,1.5,4.0,2,29.0,0,1,0,1
40526,19.0,0.9,1.5,4.0,2,30.0,0,1,0,1
40532,21.0,0.9,1.8,4.0,2,30.0,0,1,0,1
40536,21.0,0.8,1.3,4.0,2,30.0,0,1,0,1
40538,21.0,0.8,1.5,4.0,2,30.0,0,1,0,1
40544,21.0,0.8,1.3,4.0,2,30.0,0,1,0,1
40549,21.0,0.8,1.5,4.0,2,30.0,0,1,1,1
40553,21.0,0.8,1.3,4.0,2,30.0,0,1,0,1
40580,6.0,0.5,0.8,4.0,1,26.0,0,1,1,0
40584,5.0,0.4,0.7,4.0,1,27.0,0,1,1,1
40587,5.0,0.5,0.8,3.0,1,27.0,0,1,1,0
40589,5.0,0.5,0.9,4.0,1,28.0,0,1,1,0
40594,5.0,0.5,0.9,4.0,1,28.0,0,1,1,0
40597,4.0,0.5,0.8,4.0,1,28.0,0,1,1,0
40598,5.0,0.5,0.8,4.0,1,28.0,0,1,1,0
40603,5.0,0.4,0.8,4.0,1,28.0,0,0,1,0
40605,6.0,0.4,0.7,4.0,1,28.0,0,0,0,0
40608,6.0,0.4,0.7,4.0,1,28.0,0,0,0,0
40611,6.0,0.4,0.6,4.0,1,28.0,0,0,0,0
40615,5.0,0.3,0.6,4.0,1,28.0,0,0,0,0
40619,5.0,0.3,0.6,4.0,1,28.0,0,0,1,0
40623,4.0,0.3,0.6,4.0,1,28.0,0,0,0,0
40653,3.0,0.2,0.3,5.0,1,27.0,0,0,0,0
40656,4.0,0.2,0.3,4.0,1,27.0,0,0,0,0
40659,4.0,0.2,0.4,4.0,1,27.0,0,0,0,0
40661,5.0,0.2,0.3,4.0,1,27.0,0,0,0,0
40666,5.0,0.2,0.4,4.0,1,27.0,0,0,0,0
40669,5.0,0.3,0.4,4.0,1,28.0,0,0,0,0
40670,5.0,0.3,0.5,4.0,1,28.0,0,0,0,0
40676,6.0,0.2,0.4,4.0,1,28.0,0,0,0,0
40678,7.0,0.3,0.6,4.0,1,28.0,0,0,0,0
40682,7.0,0.3,0.4,5.0,1,28.0,0,0,0,0
40684,7.0,0.3,0.4,5.0,1,28.0,0,0,0,0
40688,7.0,0.3,0.4,4.0,1,28.0,0,0,0,0
40692,7.0,0.2,0.4,4.0,1,28.0,0,0,0,0
40696,7.0,0.3,0.4,4.0,1,28.0,0,0,0,0
40726,5.0,0.2,0.4,3.0,1,26.0,0,0,0,0
40729,7.0,0.2,0.4,3.0,1,27.0,0,0,0,0
40732,7.0,0.2,0.4,3.0,1,27.0,0,0,0,0
40734,8.0,0.2,0.3,3.0,1,27.0,0,0,0,0
40738,8.0,0.2,0.4,3.0,1,27.0,0,0,0,0
40741,9.0,0.3,0.5,3.0,1,27.0,0,0,0,0
40743,9.0,0.3,0.5,2.0,1,27.0,0,0,0,0
40747,9.0,0.3,0.6,2.0,1,27.0,0,0,0,0
40751,9.0,0.3,0.5,3.0,1,28.0,0,0,0,0
40754,9.0,0.3,0.6,3.0,1,28.0,0,0,0,0
40756,10.0,0.3,0.6,3.0,1,27.0,0,0,0,0
40760,9.0,0.4,0.6,3.0,1,27.0,0,0,0,0
40764,9.0,0.4,0.7,3.0,1,27.0,0,0,0,0
40768,8.0,0.4,0.7,3.0,1,27.0,0,0,0,0
40800,6.0,0.1,0.3,3.0,0,27.0,0,1,0,0
40803,6.0,0.2,0.3,3.0,1,28.0,0,1,0,0
40806,6.0,0.2,0.4,4.0,1,28.0,0,1,1,0
40808,6.0,0.2,0.3,4.0,1,29.0,0,1,0,0
40813,6.0,0.2,0.3,3.0,1,29.0,0,1,0,0
40816,8.0,0.2,0.4,3.0,1,30.0,0,1,0,0
40817,8.0,0.2,0.4,3.0,1,30.0,0,1,0,0
40823,9.0,0.3,0.5,3.0,1,29.0,0,0,0,0
40826,9.0,0.2,0.5,3.0,1,30.0,0,0,1,0
40828,9.0,0.2,0.4,3.0,1,30.0,0,0,1,0
40832,9.0,0.2,0.5,3.0,1,29.0,0,0,1,0
40835,9.0,0.3,0.6,2.0,1,29.0,0,0,1,0
40839,9.0,0.3,0.5,3.0,1,29.0,0,0,1,0
40843,8.0,0.3,0.5,3.0,1,28.0,0,0,0,0
40875,3.0,0.3,0.4,6.0,1,27.0,0,0,0,0
40878,2.0,0.3,0.6,5.0,1,28.0,0,0,0,0
40881,2.0,0.3,0.5,4.0,1,28.0,0,0,0,0
40883,3.0,0.3,0.5,4.0,1,29.0,0,0,0,0
40888,3.0,0.3,0.5,4.0,1,29.0,0,0,0,0
40890,4.0,0.3,0.5,4.0,1,29.0,0,0,0,0
40892,4.0,0.3,0.5,4.0,1,29.0,0,0,0,0
40897,5.0,0.3,0.5,4.0,1,30.0,0,0,0,0
40900,7.0,0.3,0.5,5.0,1,29.0,0,0,0,0
40902,7.0,0.2,0.4,4.0,1,29.0,0,0,0,0
40905,6.0,0.2,0.5,5.0,1,29.0,0,0,0,0
40909,6.0,0.2,0.4,4.0,1,30.0,0,0,0,0
40913,6.0,0.2,0.4,4.0,1,30.0,0,0,0,0
40917,6.0,0.3,0.5,4.0,1,30.0,0,0,0,0
40946,5.0,0.3,0.5,3.0,1,29.0,0,0,0,0
40949,8.0,0.3,0.6,3.0,1,30.0,0,0,0,0
40952,8.0,0.3,0.6,4.0,1,30.0,0,0,0,0
40954,11.0,0.4,0.8,3.0,1,29.0,0,0,0,0
40959,11.0,0.4,0.8,3.0,1,29.0,0,0,0,0
40962,10.0,0.4,0.9,3.0,1,29.0,0,0,0,0
40963,10.0,0.5,0.8,3.0,1,29.0,0,0,0,0
40968,12.0,0.5,1.1,3.0,1,29.0,0,0,0,0
40970,11.0,0.5,1.0,4.0,1,30.0,0,0,0,0
40973,11.0,0.6,1.2,4.0,2,30.0,0,0,0,0
40976,11.0,0.6,1.1,4.0,2,29.0,0,0,0,0
40980,10.0,0.6,1.1,3.0,2,29.0,0,0,0,0
40984,10.0,0.6,1.1,3.0,2,29.0,0,0,0,0
40988,9.0,0.6,1.1,4.0,2,28.0,0,0,0,0
41018,6.0,0.2,0.3,4.0,1,28.0,0,0,0,0
41021,7.0,0.3,0.5,4.0,1,29.0,0,0,0,0
41024,7.0,0.3,0.5,3.0,1,29.0,0,0,0,0
41025,8.0,0.4,0.8,3.0,1,29.0,0,0,0,0
41031,8.0,0.5,0.7,4.0,1,29.0,0,0,0,0
41033,9.0,0.5,1.0,3.0,1,29.0,0,0,0,0
41035,9.0,0.5,1.0,3.0,1,29.0,0,0,0,0
41039,10.0,0.5,0.9,3.0,1,29.0,0,0,0,0
41043,11.0,0.5,1.0,3.0,1,30.0,0,0,0,0
41046,11.0,0.5,1.0,3.0,1,30.0,0,0,0,0
41049,10.0,0.5,0.8,3.0,1,29.0,0,0,0,0
41050,9.0,0.5,0.7,3.0,1,29.0,0,0,0,0
41056,9.0,0.5,0.8,3.0,1,29.0,0,0,0,0
41060,8.0,0.4,0.7,3.0,1,29.0,0,0,0,0
48310,6.0,0.4,0.6,4.0,1,29.0,0,1,0,0
48313,8.0,0.3,0.6,4.0,1,30.0,0,1,0,0
48316,8.0,0.4,0.7,4.0,1,30.0,0,1,0,0
48317,9.0,0.3,0.5,4.0,1,31.0,0,1,0,0
48323,9.0,0.3,0.5,4.0,1,31.0,0,1,0,0
48326,10.0,0.3,0.5,4.0,1,32.0,0,1,0,0
48327,10.0,0.3,0.7,4.0,1,32.0,0,1,0,0
48332,11.0,0.3,0.5,4.0,1,32.0,0,1,0,0
48335,11.0,0.4,0.6,3.0,1,32.0,0,0,0,0
48337,11.0,0.4,0.7,3.0,1,32.0,0,0,1,0
48340,10.0,0.4,0.8,3.0,1,31.0,0,0,1,0
48344,8.0,0.4,0.8,3.0,1,31.0,0,0,1,0
48348,8.0,0.4,0.8,3.0,1,31.0,0,0,1,0
48352,8.0,0.5,0.9,3.0,1,31.0,0,0,0,0
48380,2.0,0.4,0.8,4.0,1,29.0,0,0,0,0
48383,3.0,0.4,0.7,4.0,1,29.0,0,0,1,0
48386,3.0,0.4,0.7,4.0,1,29.0,0,0,0,0
48387,4.0,0.4,0.7,4.0,1,30.0,0,0,0,0
48393,4.0,0.4,0.8,4.0,1,30.0,0,0,1,0
48396,5.0,0.4,0.7,4.0,1,30.0,0,0,0,0
48397,5.0,0.4,0.6,4.0,1,30.0,0,0,0,0
48401,5.0,0.4,0.6,4.0,1,31.0,0,0,0,0
48405,7.0,0.4,0.8,4.0,1,31.0,0,0,0,0
48409,7.0,0.4,0.6,4.0,1,31.0,0,0,0,1
48413,8.0,0.4,0.6,4.0,1,31.0,0,0,0,1
48416,8.0,0.5,0.8,4.0,1,32.0,0,1,0,1
48422,8.0,0.6,1.0,4.0,2,32.0,0,1,0,1
48426,10.0,0.6,1.0,4.0,2,32.0,0,1,0,1
48462,16.0,1.5,2.6,5.0,3,28.0,0,1,0,1
48465,16.0,1.5,2.2,5.0,3,28.0,0,1,0,1
48467,16.0,1.5,2.8,5.0,3,29.0,0,1,0,1
48473,16.0,1.5,2.5,6.0,3,29.0,0,1,0,1
48479,18.0,1.5,3.2,6.0,3,30.0,0,1,0,1
48481,18.0,1.5,2.3,6.0,3,30.0,0,1,0,1
48486,18.0,1.4,2.2,6.0,3,31.0,0,1,0,1
48489,19.0,1.4,2.3,6.0,3,32.0,0,1,0,1
48494,19.0,1.2,1.9,5.0,2,32.0,0,1,0,1
48499,19.0,1.3,2.2,6.0,3,32.0,0,1,0,1
48503,19.0,1.2,1.8,5.0,2,32.0,0,1,0,1
48507,19.0,1.2,2.2,5.0,2,32.0,0,1,0,1
48512,19.0,1.1,1.9,5.0,2,32.0,0,1,0,1
48544,9.0,0.9,1.7,5.0,2,27.0,0,1,0,1
48548,9.0,1.0,1.8,5.0,2,28.0,0,1,0,1
48553,9.0,1.0,1.7,5.0,2,28.0,0,1,0,1
48556,9.0,1.1,1.7,5.0,2,29.0,0,1,0,1
48561,9.0,0.9,1.4,5.0,2,29.0,0,1,0,1
48565,10.0,1.0,1.7,5.0,2,30.0,0,1,0,1
48568,10.0,0.9,1.8,5.0,2,30.0,0,1,0,1
48574,10.0,0.9,1.6,5.0,2,31.0,0,1,0,1
48577,12.0,0.9,1.4,5.0,2,31.0,0,1,0,1
48582,12.0,0.9,1.4,5.0,2,31.0,0,1,0,1
48586,14.0,0.9,1.4,5.0,2,31.0,0,1,0,1
48590,15.0,1.0,1.7,5.0,2,31.0,0,1,0,1
48594,15.0,0.9,2.3,5.0,2,31.0,0,1,0,1
48600,14.0,0.9,1.6,4.0,2,31.0,0,1,0,1
48634,4.0,0.5,0.8,4.0,1,27.0,0,1,0,0
48637,5.0,0.5,0.9,4.0,1,28.0,0,1,0,0
48640,5.0,0.5,0.7,4.0,1,28.0,0,1,0,0
48641,5.0,0.5,0.8,4.0,1,29.0,0,1,0,0
48647,5.0,0.4,0.9,4.0,1,29.0,0,1,0,0
48650,5.0,0.4,0.8,4.0,1,29.0,0,0,0,0
48651,5.0,0.4,0.7,4.0,1,29.0,0,0,1,0
48656,9.0,0.4,0.6,4.0,1,29.0,0,0,1,0
48659,9.0,0.3,0.6,4.0,1,29.0,0,0,1,0
48662,9.0,0.3,0.5,4.0,1,29.0,0,0,1,0
48664,8.0,0.3,0.5,4.0,1,29.0,0,0,1,0
48668,8.0,0.3,0.5,4.0,1,29.0,0,0,1,0
48672,8.0,0.3,0.6,3.0,1,29.0,0,0,1,0
48676,8.0,0.4,0.7,4.0,1,28.0,0,0,0,0
48708,2.0,0.3,0.5,4.0,1,28.0,0,1,0,0
48711,2.0,0.3,0.5,4.0,1,28.0,0,0,0,0
48714,2.0,0.3,0.5,4.0,1,28.0,0,0,0,0
48715,4.0,0.3,0.5,4.0,1,29.0,0,0,0,0
48721,4.0,0.3,0.6,4.0,1,29.0,0,0,0,0
48723,5.0,0.3,0.6,4.0,1,29.0,0,0,0,0
48725,5.0,0.3,0.7,4.0,1,29.0,0,0,0,0
48730,6.0,0.3,0.5,4.0,1,30.0,0,0,0,0
48733,7.0,0.3,0.6,4.0,1,30.0,0,0,0,0
48736,7.0,0.3,0.5,4.0,1,30.0,0,0,0,0
48739,7.0,0.3,0.5,4.0,1,30.0,0,0,0,0
48742,7.0,0.3,0.5,4.0,1,29.0,0,0,0,0
48746,7.0,0.3,0.6,4.0,1,29.0,0,0,0,0
48750,8.0,0.3,0.4,4.0,1,29.0,0,0,0,0
48782,3.0,0.2,0.3,4.0,1,27.0,0,0,0,0
48785,3.0,0.2,0.4,4.0,1,27.0,0,0,0,0
48788,3.0,0.2,0.3,4.0,1,27.0,0,0,0,0
48790,3.0,0.2,0.3,4.0,1,28.0,0,0,0,0
48795,3.0,0.2,0.3,4.0,1,28.0,0,0,0,0
48798,3.0,0.2,0.3,4.0,1,28.0,0,0,0,0
48799,3.0,0.2,0.3,4.0,1,28.0,0,0,0,0
48803,5.0,0.2,0.4,4.0,1,29.0,0,0,0,0
48807,6.0,0.2,0.3,5.0,1,29.0,0,0,0,0
48809,6.0,0.3,0.5,4.0,1,29.0,0,0,0,0
48812,5.0,0.4,0.7,4.0,1,29.0,0,0,0,0
48816,6.0,0.5,0.9,4.0,1,29.0,0,0,0,0
48820,6.0,0.6,1.1,4.0,2,29.0,0,0,0,0
48824,6.0,0.6,1.0,4.0,2,29.0,0,0,0,0
48857,5.0,0.4,0.6,4.0,1,28.0,0,1,0,0
48860,6.0,0.3,0.7,4.0,1,29.0,0,1,0,0
48863,6.0,0.3,0.6,4.0,1,29.0,0,1,0,0
48864,8.0,0.3,0.6,4.0,1,30.0,0,1,0,0
48870,8.0,0.3,0.5,4.0,1,30.0,0,1,0,0
48872,9.0,0.4,0.6,4.0,1,31.0,0,1,0,0
48874,9.0,0.4,0.7,5.0,1,31.0,0,1,1,0
48880,11.0,0.4,0.7,4.0,1,31.0,0,1,0,0
48883,14.0,0.4,0.7,4.0,1,31.0,0,1,0,0
48886,14.0,0.4,0.7,3.0,1,31.0,0,1,0,0
48888,13.0,0.5,0.9,3.0,1,31.0,0,1,1,0
48892,12.0,0.5,1.0,3.0,1,31.0,0,1,0,0
48896,12.0,0.5,1.0,3.0,1,31.0,0,1,0,0
48900,11.0,0.5,1.2,3.0,1,30.0,0,1,0,0
48933,5.0,0.4,0.6,3.0,1,27.0,0,1,1,1
48937,5.0,0.4,0.8,3.0,1,28.0,0,1,0,1
48941,5.0,0.3,0.6,3.0,1,28.0,0,1,0,1
48943,6.0,0.3,0.7,3.0,1,29.0,0,1,1,1
48948,6.0,0.3,0.6,3.0,1,29.0,0,1,1,1
48954,6.0,0.3,0.5,3.0,1,30.0,0,1,1,1
48956,6.0,0.3,0.7,3.0,1,30.0,0,1,0,1
48962,8.0,0.3,0.5,3.0,1,30.0,0,1,0,1
48964,8.0,0.3,0.5,3.0,1,31.0,0,0,0,1
48965,8.0,0.3,0.5,3.0,1,31.0,0,0,0,0
48969,8.0,0.4,0.6,3.0,1,31.0,0,0,1,0
48970,8.0,0.4,0.6,3.0,1,31.0,0,0,1,1
48974,8.0,0.5,0.9,3.0,1,31.0,0,0,1,1
48975,8.0,0.5,0.9,3.0,1,31.0,0,0,1,0
48980,8.0,0.6,1.1,3.0,2,30.0,0,0,0,1
48981,8.0,0.6,1.1,3.0,2,30.0,0,0,0,0
48986,8.0,0.6,1.2,3.0,2,30.0,0,0,0,1
48987,8.0,0.6,1.2,3.0,2,30.0,0,0,0,0
48992,5.0,0.6,0.9,3.0,2,30.0,0,0,0,0
48993,5.0,0.6,0.9,3.0,2,30.0,0,0,0,1
49026,2.0,0.3,0.6,4.0,1,28.0,0,1,0,0
49029,3.0,0.3,0.5,4.0,1,29.0,0,1,0,0
49032,3.0,0.3,0.5,4.0,1,29.0,0,1,0,0
49034,5.0,0.3,0.5,4.0,1,30.0,0,0,0,0
49038,5.0,0.3,0.5,4.0,1,30.0,0,0,0,0
49041,6.0,0.3,0.5,4.0,1,30.0,0,0,0,0
49044,6.0,0.3,0.5,4.0,1,30.0,0,0,1,0
